"taxpayer_id","document_type","document_number","full_name","first_name","last_name_father","last_name_mother","taxpayer_status","address_condition","ubigeo_code","dni","trade_name","registration_date","activity_start_date","company_url","economic_activity","ciiu_code","taxpayer_type","deactivation_date","email","website","phone","street_address","department_name","province_name","district_name","updated_at","created_at"
454,"20","20605359974","ALOMOS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","07/10/2019","01/10/2019","alomos-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"EL DERBY URB. EL DERBY NRO. 254 INT. 1702","LIMA","LIMA","SANTIAGO DE SURCO","2026-04-26 17:52:00.8-05","2025-09-29 17:30:51.591234-05"
455,"20","20299935729","PROYECTO CMTE DE ELECTRIF.ZONA M HUAYCAN",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","05/02/1996","06/02/1996","proyecto-cmte-de-electrifzona-m-huaycan","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"UCV 171 A.H. HUAYCAN ZONA M INT. 59","LIMA","LIMA","ATE","2026-04-26 17:52:48.93-05","2025-09-29 17:30:51.591234-05"
456,"20","20605362843","CORPORACION BIENES & SERVICIOS MEDICOS AC E.I.R.L. - CORP. B&S MEDICOS AC E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","09/10/2019","09/10/2019","corporacion-bienes-servicios-medicos-ac-eirl-corp-b-s-medicos-ac-eirl","OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA","8690","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"SAN JUAN URB. SANTA ROSITA DE ATE 2DA E MZA. L LOTE. 40","LIMA","LIMA","ATE","2026-04-26 17:53:36.892-05","2025-09-29 17:30:51.591234-05"
457,"20","20252918320","INDUSTRIAL FONTANABUONA S.R.LTDA",NULL,NULL,NULL,"ACTIVO","HABIDO","150113",NULL,"PASTELERIA ROVEGNO SNACK BAR","27/06/1994","01/07/1994","industrial-fontanabuona-srltda","ELABORACIÓN DE PRODUCTOS DE PANADERÍA","1071","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"ARENALES NRO. 456","LIMA","LIMA","JESUS MARIA","2026-04-26 17:54:24.958-05","2025-09-29 17:30:51.591234-05"
458,"20","20605363823","CIA FERRETERIA EL ROSARIO DE CHACLACAYO E.I.R.L.",NULL,NULL,NULL,"ACTIVO","NO HABIDO","150107",NULL,"-","09/10/2019","09/10/2019","cia-ferreteria-el-rosario-de-chaclacayo-eirl","VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS","4752","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CENTRAL KM. 23.2","LIMA","LIMA","CHACLACAYO","2026-04-26 17:55:13.065-05","2025-09-29 17:30:51.591234-05"
459,"20","20605368621","INCA TRAIL LAND S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","080101",NULL,"-","10/10/2019","10/10/2019","inca-trail-land-sac","ACTIVIDADES DE AGENCIAS DE VIAJES","7911","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CUESTA DE SANTA ANA NRO. 549","CUSCO","CUSCO","CUSCO","2026-04-26 17:56:01.718-05","2025-09-29 17:30:51.591234-05"
460,"20","20607061352","EMPRESA DE TRANSPORTE CORPORACION CHULUCANAS EXPRES S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","14/12/2020","07/12/2020","empresa-de-transporte-corporacion-chulucanas-expres-sac","OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE","4922","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"28 DE JULIO NRO. 1171","LIMA","LIMA","LA VICTORIA","2026-04-26 17:56:49.701-05","2025-09-29 17:30:51.591234-05"
461,"20","20605407651","INVERSIONES MARKHAYRE SOCIEDAD ANONIMA CERRADA - INVERSIONES MARKHAYRE S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","080601",NULL,"-","18/10/2019","01/11/2019","inversiones-markhayre-sociedad-anonima-cerrada-inversiones-markhayre-sac","FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL N.C.P.","2599","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"ACCOTA COM. CHUMO NRO. SN","CUSCO","CANCHIS","SICUANI","2026-04-26 17:57:37.839-05","2025-09-29 17:30:51.591234-05"
462,"20","20605405801","CORPORACION COLDTEC S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150143",NULL,"-","18/10/2019","25/10/2019","corporacion-coldtec-sac","INSTALACIONES DE FONTANERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO","4322","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CMTE. 25C A.H. NVA. ESPERANZA MZA. 38I LOTE. 4","LIMA","LIMA","VILLA MARIA DEL TRIUNFO","2026-04-26 17:58:25.957-05","2025-09-29 17:30:51.591234-05"
463,"20","20605408169","PAUDAR WERKE S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150108",NULL,"-","19/10/2019","19/10/2019","paudar-werke-sac","OTRAS ACTIVIDADES DE TELECOMUNICACIONES","6190","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LIZANDRO DE LA PUENTE CAR URB. SANTA LEONOR NRO. 561","LIMA","LIMA","CHORRILLOS","2026-04-26 17:59:14.056-05","2025-09-29 17:30:51.591234-05"
464,"20","20605413090","TRANSPORTES CANOPUS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070107",NULL,"-","21/10/2019","21/10/2019","transportes-canopus-sac","TRANSPORTE DE CARGA POR CARRETERA","4923","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"AL 1M C.P. NUESTRA SEÑORA DE LAS MER MZA. M4 LOTE. 17","CALLAO","CALLAO","MI PERU","2026-04-26 18:00:02.173-05","2025-09-29 17:30:51.591234-05"
465,"20","20303089218","GRUPO RESIDL 13 DE CONSTRUC CIVIL SEC 6",NULL,NULL,NULL,"ACTIVO","NO HABIDO","150142",NULL,"-","01/04/1996","01/04/1996","grupo-residl-13-de-construc-civil-sec-6","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"SECTOR 6 GRU. RESIDENCIAL NRO. S/N","LIMA","LIMA","VILLA EL SALVADOR","2026-04-26 18:00:50.432-05","2025-09-29 17:30:51.591234-05"
466,"20","20302275140","AA.HH.V ZONA COLLIQUE CMTES 35 36 40 41",NULL,NULL,NULL,"ACTIVO","NO HABIDO","150110",NULL,"-","15/03/1996","15/03/1996","aahhv-zona-collique-cmtes-35-36-40-41","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"COMITE 400 A.H. V ZONA COLLIQUE NRO. L1 INT. 03","LIMA","LIMA","COMAS","2026-04-26 18:01:39.177-05","2025-09-29 17:30:51.591234-05"
467,"20","20330026708","TRANSPORTES Y SERVICIOS SARAWILL E.I.R.L",NULL,NULL,NULL,"ACTIVO","HABIDO","150134",NULL,"-","23/01/2019","01/02/2019","transportes-y-servicios-sarawill-eirl","TRANSPORTE DE CARGA POR CARRETERA","4923","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"POMACANCHI NRO. 394","LIMA","LIMA","SAN LUIS","2026-04-26 18:02:27.238-05","2025-09-29 17:30:51.591234-05"
468,"20","20605422846","ANDEAN GOODS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150130",NULL,"-","23/10/2019","23/10/2019","andean-goods-sac","VENTA AL POR MENOR DE OTROS PRODUCTOS NUEVOS EN COMERCIOS ESPECIALIZADOS","4773","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"JAVIER PRADO ESTE NRO. 3541","LIMA","LIMA","SAN BORJA","2026-04-26 18:03:15.844-05","2025-09-29 17:30:51.591234-05"
469,"20","20605426884","WORLD SERVICE R & H S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150118",NULL,"-","23/10/2019","23/10/2019","world-service-r-h-sac","TRANSPORTE DE CARGA POR CARRETERA","4923","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"UNIDAD INMOBILIARIA 2 URB. SAN ANTONIO DE CARAPONGO MZA. O LOTE. 33","LIMA","LIMA","LURIGANCHO","2026-04-26 18:04:04.16-05","2025-09-29 17:30:51.591234-05"
470,"20","20605432361","NANOSOFT CONSULTING S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","24/10/2019","01/11/2019","nanosoft-consulting-sac","OTRAS ACTIVIDADES DE TECNOLOGÍA DE LA INFORMACIÓN Y DE SERVICIOS INFORMÁTICOS","6209","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"RAYMONDI NRO. 219","LIMA","LIMA","LA VICTORIA","2026-04-26 18:04:52.712-05","2025-09-29 17:30:51.591234-05"
473,"20","20604898961","CALDERON & OSORIO ABOGADOS SOCIEDAD CIVIL",NULL,NULL,NULL,"ACTIVO","HABIDO","150122",NULL,"-","06/01/2020","06/01/2020","calderon-osorio-abogados-sociedad-civil","ACTIVIDADES JURÍDICAS","6910","SOCIEDAD CIVIL",NULL,NULL,NULL,NULL,"CAL. GRIMALDO DEL SOLAR URB. LEURO NRO. 162 INT. 304","LIMA","LIMA","MIRAFLORES","2026-04-26 18:06:29.284-05","2025-09-29 17:30:51.591234-05"
474,"20","20306566017","CTRO EDUC GESTION NO ESTATAL ALF UGARTE",NULL,NULL,NULL,"ACTIVO","NO HABIDO","150142",NULL,"-","04/06/1996","01/04/1996","ctro-educ-gestion-no-estatal-alf-ugarte","ENSEÑANZA PREESCOLAR Y PRIMARIA","8510","UNIVERS. CENTROS EDUCAT. Y CULT.",NULL,NULL,NULL,NULL,"SECTOR 2 GRU. 26 NRO. I INT. 1","LIMA","LIMA","VILLA EL SALVADOR","2026-04-26 18:07:18.55-05","2025-09-29 17:30:51.591234-05"
475,"20","20381472346","FRANCO GLOBAL INDUSTRIAS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","02/01/1998","02/01/1998","franco-global-industrias-sac","FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL","1410","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PROLONG GAMARRA NRO. 756 INT. 208","LIMA","LIMA","LA VICTORIA","2026-04-26 18:08:06.91-05","2025-09-29 17:30:51.591234-05"
476,"20","20605474871","SANTANDER Y ASOCIADOS PERU S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","021801",NULL,"-","05/11/2019","05/11/2019","santander-y-asociados-peru-sac","ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS","5610","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CU. CASCO URBANO P.J. MANUEL VILLAVICENCIO NRO. 472","ANCASH","SANTA","CHIMBOTE","2026-04-26 18:08:55.986-05","2025-09-29 17:30:51.591234-05"
478,"20","20306787021","PROY.AH MAR.PAM ALT.AMP SC VG D B PASO",NULL,NULL,NULL,"ACTIVO","HABIDO","150133",NULL,"-","07/06/1996","27/12/1995","proyah-marpam-altamp-sc-vg-d-b-paso","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"SCT VIRGEN DEL BUEN PASO A.H. PAMPLONA ALTA NRO. H-8","LIMA","LIMA","SAN JUAN DE MIRAFLORES","2026-04-26 18:09:44.003-05","2025-09-29 17:30:51.591234-05"
479,"20","20330896940","PARROQUIA NUESTRA SENORA DE LA PAZ",NULL,NULL,NULL,"ACTIVO","HABIDO","150142",NULL,"-","09/08/1996","09/08/1996","parroquia-nuestra-senora-de-la-paz","ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS","9491","INSTITUCIONES RELIGIOSAS",NULL,NULL,NULL,NULL,"SECTOR 3 GRU. 18 NRO. G INT. 1","LIMA","LIMA","VILLA EL SALVADOR","2026-04-26 18:10:32.186-05","2025-09-29 17:30:51.591234-05"
480,"20","20605476792","CONSORCIO SUPERVISOR SANTA ROSA",NULL,NULL,NULL,"ACTIVO","HABIDO","010701",NULL,"-","06/11/2019","01/11/2019","consorcio-supervisor-santa-rosa","CONSTRUCCIÓN DE EDIFICIOS","4100","CONTRATOS COLABORACION EMPRESARIAL",NULL,NULL,NULL,NULL,"MARISCAL CASTILLA NRO. 396","AMAZONAS","UTCUBAMBA","BAGUA GRANDE","2026-04-26 18:11:20.747-05","2025-09-29 17:30:51.591234-05"
481,"20","20605479210","DIVI ENTERPRISE S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150131",NULL,"-","01/09/2023","01/09/2023","divi-enterprise-sac","VENTA AL POR MAYOR NO ESPECIALIZADA","4690","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CORONEL PEDRO PORTILLO URB. SANTA MONICA NRO. 491","LIMA","LIMA","SAN ISIDRO","2026-04-26 18:12:09.009-05","2025-09-29 17:30:51.591234-05"
482,"20","20605484825","PERU BETHLEV - PERU BETH",NULL,NULL,NULL,"ACTIVO","HABIDO","150135",NULL,"-","07/11/2019","01/12/2019","peru-bethlev-peru-beth","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","ASOCIACION",NULL,NULL,NULL,NULL,"PEPINOS APV. NARANJAL NRO. 114","LIMA","LIMA","SAN MARTIN DE PORRES","2026-04-26 18:12:57.7-05","2025-09-29 17:30:51.591234-05"
483,"20","20503236096","HIDROBOMBEO INGENIEROS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","13/11/2001","04/12/2001","hidrobombeo-ingenieros-sac","REPARACIÓN DE MAQUINARIA","3312","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LOS SAUCES URB. LOS SAUCES MZA. F LOTE. 7","LIMA","LIMA","ATE","2026-04-26 18:13:45.829-05","2025-09-29 17:30:51.591234-05"
484,"20","20605490191","WHO S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150140",NULL,"-","08/11/2019","08/11/2019","who-sac","ACTIVIDADES DE CONSULTORÍA DE GESTIÓN","7020","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"NICOLAS RODRIGO NRO. 632","LIMA","LIMA","SANTIAGO DE SURCO","2026-04-26 18:14:34.395-05","2025-09-29 17:30:51.591234-05"
485,"20","20333743567","SOCIEDAD MINERA DE RESPONSABILIDAD LIMITADA ATAHUALPA DE TRUJILLO",NULL,NULL,NULL,"ACTIVO","HABIDO","150131",NULL,"-","08/05/2023","01/04/2023","sociedad-minera-de-responsabilidad-limitada-atahualpa-de-trujillo","EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS N.C.P.","0899","SOCIEDAD MINERA DE RESP.LIMITADA",NULL,NULL,NULL,NULL,"CASIMIRO ESPEJO NRO. 150","LIMA","LIMA","SAN ISIDRO","2026-04-26 18:15:22.604-05","2025-09-29 17:30:51.591234-05"
488,"20","20605506179","THE LEGEND COMPANY M & G S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150143",NULL,"-","12/11/2019","12/11/2019","the-legend-company-m-g-sac","ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS","1030","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LIBERTAD SEC. V. BAJO NRO. 116","LIMA","LIMA","VILLA MARIA DEL TRIUNFO","2026-04-26 18:16:10.898-05","2025-09-29 17:30:51.591234-05"
489,"20","20605515917","OC INGENIERIA Y CONSTRUCCION S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","210101",NULL,"-","14/11/2019","18/11/2019","oc-ingenieria-y-construccion-sac","CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL","4290","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"CHANU CHANU II ETAPA URB. CHANU CHANU II ETAPA MZA. B6 LOTE. 09","PUNO","PUNO","PUNO","2026-04-26 18:16:58.982-05","2025-09-29 17:30:51.591234-05"
490,"20","20605517987","CONSTRUCTORA G2A S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","040129",NULL,"-","14/11/2019","14/11/2019","constructora-g2a-sac","CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL","4290","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"LA ENCALADA URB. JOSE LUIS BUSTAMANTE RIVE MZA. G LOTE. 02","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO","2026-04-26 18:17:47.089-05","2025-09-29 17:30:51.591234-05"
491,"20","20503739837","OBTOURS S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","06/02/2002","06/02/2002","obtours-sac","OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE","4922","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"AS.VIV.HIJOS DE APRIMAC URB. SANTA CLARA NRO. E INT. 23","LIMA","LIMA","ATE","2026-04-26 18:18:35.585-05","2025-09-29 17:30:51.591234-05"
493,"20","20608559699","PILOCOS E.I.R.L",NULL,NULL,NULL,"ACTIVO","HABIDO","030101",NULL,"-","01/10/2021","01/10/2022","piloco-s-eirl","ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS","5610","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"JR. LIMA URB. PUEBLO LIBRE NRO. 862","APURIMAC","ABANCAY","ABANCAY","2026-04-26 18:20:12.417-05","2025-09-29 17:30:51.591234-05"
494,"20","20605585800","OTVEC SERVICES S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","040103",NULL,"-","29/11/2019","01/12/2019","otvec-services-sac","VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MÉDICOS, COSMÉTICOS Y ARTÍCULOS DE TOCADOR EN COMERCIOS ESPECIALIZADOS","4772","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"MZ. A LT.1-4 URB. BELLO MONTE NRO. --","AREQUIPA","AREQUIPA","CAYMA","2026-04-26 18:21:00.87-05","2025-09-29 17:30:51.591234-05"
495,"20","20605586954","COMPANY WILLIAM VIDAL E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150103",NULL,"-","29/11/2019","09/12/2019","company-william-vidal-eirl","FABRICACIÓN DE ARTÍCULOS CONFECCIONADOS DE MATERIALES TEXTILES, EXCEPTO PRENDAS DE VESTIR","1392","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"UCV 164 A.H. HUAYCAN LOTE. 26","LIMA","LIMA","ATE","2026-04-26 18:21:48.97-05","2025-09-29 17:30:51.591234-05"
496,"20","20605588400","EFICIENCIA INDUSTRIAL GONZALES S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","070107",NULL,"-","02/12/2019","02/12/2019","eficiencia-industrial-gonzales-sac","FABRICACION DE PRODUCTOS METALICOS PARA USO ESTRUCTURAL","2511","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"VE 13C C.P. NUESTRA SEÑORA DE LAS MER MZA. C6 LOTE. 11","CALLAO","CALLAO","MI PERU","2026-04-26 18:22:37.153-05","2025-09-29 17:30:51.591234-05"
497,"20","20605595686","CENTRO DE FORMACION Y CAPACITACION BANCARIO & LEGAL-GOLDEN BANK & LAWYERS EMPRESA INDIVIDUAL DE RESP",NULL,NULL,NULL,"ACTIVO","HABIDO","210101",NULL,"-","03/12/2019","03/12/2019","centro-de-formacion-y-capacitacion-bancario-legal-golden-bank-lawyers-empresa-individual-de-resp","OTROS TIPOS DE ENSEÑANZA N.C.P.","8549","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"ALTO PUNO URB. 27 DE JUNIO MZA. U LOTE. 15","PUNO","PUNO","PUNO","2026-04-26 18:23:25.767-05","2025-09-29 17:30:51.591234-05"
498,"20","20605601350","TRANSPORTE MALENA E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150101",NULL,"-","18/03/2022","18/03/2022","transporte-malena-eirl","TRANSPORTE DE CARGA POR CARRETERA","4923","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"INMACULADA NRO. 102","LIMA","LIMA","LIMA","2026-04-26 18:24:13.846-05","2025-09-29 17:30:51.591234-05"
93,"20","20603617640","CRONOS SOCIAL COMPANY S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150122",NULL,"CRONOS","21/09/2018","21/09/2018","cronos-social-company-sac","PUBLICIDAD","7310","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"BERLIN NRO. 438","LIMA","LIMA","MIRAFLORES","2026-04-26 17:28:40.31-05","2025-09-29 17:30:49.366778-05"
499,"20","20605604111","JUNTA DE PROPIETARIOS EDIFICIO SUAREZ",NULL,NULL,NULL,"ACTIVO","HABIDO","150122",NULL,"-","04/12/2019","01/11/2019","junta-de-propietarios-edificio-suarez","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"GRAL- SUAREZ NRO. 1120 INT. BCI","LIMA","LIMA","MIRAFLORES","2026-04-26 18:25:49.88-05","2025-09-29 17:30:51.591234-05"
500,"20","20339225584","ASOCIACION MISIONERA EVANGELIO MUNDIAL",NULL,NULL,NULL,"ACTIVO","HABIDO","150113",NULL,"-","09/01/1997","09/01/1997","asociacion-misionera-evangelio-mundial","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","ASOCIACION",NULL,NULL,NULL,NULL,"CC SAN FELIPE RES. SAN FELIPE NRO. S/N INT. 49","LIMA","LIMA","JESUS MARIA","2026-04-26 18:26:37.99-05","2025-09-29 17:30:51.591234-05"
501,"20","20309386079","ASOCIACION CIVIL UNION LA SELVA",NULL,NULL,NULL,"ACTIVO","HABIDO","170103",NULL,"-","09/12/1997","02/01/1997","asociacion-civil-union-la-selva","OTRAS ACTIVIDADES EMPRESARIALES NCP.","74996","ASOCIACION",NULL,NULL,NULL,NULL,"AV. ALEGRIACENTRO POBLADO DE ALEGRIA MZA. J LOTE. 06","MADRE DE DIOS","TAMBOPATA","LAS PIEDRAS","2026-04-26 18:27:26.149-05","2025-09-29 17:30:51.591234-05"
502,"20","20501712567","CABLES ELECTRICOS DEL SUR S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150109",NULL,"-","19/02/2001","19/02/2001","cables-electricos-del-sur-sac","FABRICACIÓN DE OTROS HILOS Y CABLES ELÉCTRICOS","2732","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"SUB LOTE 08 - PARCELA MAT SEC. SANTA ROSA LOTE. B","LIMA","LIMA","CIENEGUILLA","2026-04-26 18:28:14.801-05","2025-09-29 17:30:51.591234-05"
505,"20","20605631330","CENTRO MEDICO ESPECIALIZADO GYNCARE S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150141",NULL,"-","11/12/2019","11/12/2019","centro-medico-especializado-gyncare-sac","OTRAS ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA","8690","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"EL CEREZO URB. LA CALERA DE LA MERCED NRO. 137","LIMA","LIMA","SURQUILLO","2026-04-27 14:16:59.806-05","2025-09-29 17:30:51.591234-05"
508,"20","20605637818","FRIO TR E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150125",NULL,"-","12/12/2019","01/01/2020","frio-tr-eirl","INSTALACIONES DE FONTANERÍA, CALEFACCIÓN Y AIRE ACONDICIONADO","4322","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"PARCELA COO. GALLINAZO NRO. 13","LIMA","LIMA","PUENTE PIEDRA","2026-04-27 14:19:22.224-05","2025-09-29 17:30:51.591234-05"
510,"20","20504576648","ESTUDIO VIDAURRE ABOGADOS S.CIVIL DE R.L",NULL,NULL,NULL,"ACTIVO","HABIDO","150131",NULL,"-","21/11/2017","21/11/2017","estudio-vidaurre-abogados-scivil-de-rl","ACTIVIDADES JURÍDICAS","6910","SOC.COM.RESPONS. LTDA",NULL,NULL,NULL,NULL,"CHACARILLA NRO. 120","LIMA","LIMA","SAN ISIDRO","2026-04-27 14:20:09.646-05","2025-09-29 17:30:51.591234-05"
427,"20","20269418738","PROY ELECT PROP ANTONIO RAYMONDI",NULL,NULL,NULL,"ACTIVO","HABIDO","150125",NULL,"-","14/07/1995","14/07/1995","proy-elect-prop-antonio-raymondi","ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.","9499","JUNTA DE PROPIETARIOS",NULL,NULL,NULL,NULL,"PANAMERICANA NORTE NRO. 28.5","LIMA","LIMA","PUENTE PIEDRA","2026-04-26 17:29:28.946-05","2025-09-29 17:30:51.591234-05"
572,"20","20139177879","EMPRESA DE TRANSPORTES SAN BENITO DE PALERMO SOCIEDAD ANONIMA CERRADA - ETSABEPSAC",NULL,NULL,NULL,"ACTIVO","HABIDO","070101",NULL,"ETSABEPSA","03/06/1993","23/03/1993","empresa-de-transportes-san-benito-de-palermo-sociedad-anonima-cerrada-etsabepsac","OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE","4922","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"BUENOS AIRES NRO. 840","CALLAO","CALLAO","CALLAO","2026-04-27 13:50:55.188-05","2025-09-29 17:30:51.591234-05"
573,"20","20507986405","INMOBILIARIA CONSTRUCTORA Y ADMINISTRADORA CLARISA S.A.C.",NULL,NULL,NULL,"ACTIVO","HABIDO","150115",NULL,"-","14/01/2004","15/01/2004","inmobiliaria-constructora-y-administradora-clarisa-sac","ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS","6810","SOCIEDAD ANONIMA CERRADA",NULL,NULL,NULL,NULL,"PRLG. PARINACOCHAS NRO. 864","LIMA","LIMA","LA VICTORIA","2026-04-27 13:51:42.605-05","2025-09-29 17:30:51.591234-05"
251,"20","20604787042","MIMI VERTEBRAL E.I.R.L.",NULL,NULL,NULL,"ACTIVO","HABIDO","150131",NULL,"-","30/05/2019","01/06/2019","mimi-vertebral-eirl","ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS","8620","EMPRESA INDIVIDUAL DE RESP. LTDA",NULL,NULL,NULL,NULL,"CARLOS ACOSTA NRO. 130","LIMA","LIMA","SAN ISIDRO","2026-04-27 14:07:30.73-05","2025-09-29 17:30:50.325945-05"
